,name,url,video_id,playlist_id,video_title,channel_title,pubdate,duration,has_captions,view_count
14387,Harvard University,https://www.youtube.com/watch?v=a4AT97NQKto,a4AT97NQKto,,Baseball and US-Latin American Relations,Harvard University,2011-10-21T16:45:39.000Z,727.0,False,365.0
14388,Harvard University,https://www.youtube.com/watch?v=a4E90oz0Shs,a4E90oz0Shs,,"CS50 2012 / Week 2, continued",Harvard University,2013-03-22T19:19:59.000Z,4602.0,False,3303.0
14389,Harvard University,https://www.youtube.com/watch?v=a6Iq4_hOE2I,a6Iq4_hOE2I,,Student Feedback on the Congress,Harvard University,2010-12-17T13:32:09.000Z,1035.0,False,1260.0
14390,Harvard University,https://www.youtube.com/watch?v=a6VX_A09N_w,a6VX_A09N_w,,Race and baseball,Harvard University,2011-10-24T19:08:21.000Z,969.0,False,551.0
14391,Harvard University,https://www.youtube.com/watch?v=a7g8IbkHHWY,a7g8IbkHHWY,,Stephanie Dick | Harvard Horizons Symposium,Harvard University,2013-08-07T20:50:39.000Z,389.0,False,3054.0
14392,Harvard University,https://www.youtube.com/watch?v=a8Ips9jm-JQ,a8Ips9jm-JQ,,The past and future of future scenarios in LTER - Harvard Forest,Harvard University,2011-03-22T21:45:34.000Z,1043.0,False,403.0
14393,Harvard University,https://www.youtube.com/watch?v=aBGOyZv2pZE,aBGOyZv2pZE,,Lecture 32: Markov Chains Continued | Statistics 110,Harvard University,2013-04-29T17:43:06.000Z,2904.0,True,38646.0
14394,Harvard University,https://www.youtube.com/watch?v=aBWyjZ1-mdo,aBWyjZ1-mdo,,Fluid Gate,Harvard University,2015-03-06T20:36:42.000Z,43.0,False,2021.0
14395,Harvard University,https://www.youtube.com/watch?v=aBqYK_GfqJE,aBqYK_GfqJE,,Session I: The Problem in Context,Harvard University,2012-05-01T21:43:33.000Z,4948.0,False,1595.0
14396,Harvard University,https://www.youtube.com/watch?v=aDPaQULGgpg,aDPaQULGgpg,,Can Women Stop War? | Institute of Politics,Harvard University,2014-01-16T16:53:04.000Z,5418.0,False,3147.0
14397,Harvard University,https://www.youtube.com/watch?v=aDScR2_dxlM,aDScR2_dxlM,,The role of dignity in building trust through meaningful work. Donna Hicks | IECO - RCC,Harvard University,2016-06-02T16:44:33.000Z,859.0,False,619.0
14398,Harvard University,https://www.youtube.com/watch?v=aDdZnRPSepg,aDdZnRPSepg,,Construction & Evaluation of an M(X)DR-TB Multiplex Assay using LATE-PCR & Thermalight™ Probes,Harvard University,2012-07-26T23:08:40.000Z,869.0,False,2734.0
14399,Harvard University,https://www.youtube.com/watch?v=aEwdNqZxv58,aEwdNqZxv58,,JFK50 The Brotherhood of Ted and John — Susan Milligan,Harvard University,2011-01-19T15:51:02.000Z,45.0,True,443.0
14400,Harvard University,https://www.youtube.com/watch?v=aFXfLPiTwd8,aFXfLPiTwd8,,This is Your Brain on Chips,Harvard University,2018-08-20T16:00:33.000Z,186.0,True,16914.0
14401,Harvard University,https://www.youtube.com/watch?v=aFcfygkMM0I,aFcfygkMM0I,,Justice with Michael Sandel - CCCB:  Bioethics: Designer children,Harvard University,2011-06-13T17:37:14.000Z,446.0,False,59306.0
14402,Harvard University,https://www.youtube.com/watch?v=aFsdMHbGWEY,aFsdMHbGWEY,,"Emma Dench: ""Talking to Dead People"" | Harvard Thinks Big 4",Harvard University,2013-02-28T21:41:48.000Z,1035.0,False,5751.0
14403,Harvard University,https://www.youtube.com/watch?v=aGO1GqcvvNg,aGO1GqcvvNg,,"New Faculty Institute 2014 | Youngme Moon, Amy Wagers, Charles Waldheim",Harvard University,2014-09-29T20:52:19.000Z,1365.0,False,1640.0
14404,Harvard University,https://www.youtube.com/watch?v=aGR28cAm3nY,aGR28cAm3nY,,Kenedougou Visions: Music of Neba Solo by Ingrid Monson || Radcliffe Institute,Harvard University,2013-01-03T19:36:17.000Z,4975.0,False,8560.0
14405,Harvard University,https://www.youtube.com/watch?v=aHTZXKx2Akk,aHTZXKx2Akk,,Diana C. Mutz | How Much Is One American Worth? || Radcliffe Institute,Harvard University,2016-05-25T17:13:39.000Z,3908.0,True,1718.0
14406,Harvard University,https://www.youtube.com/watch?v=aHW6HKVC-SY,aHW6HKVC-SY,,"Advanced Algorithms (COMPSCI 224), Lecture 8",Harvard University,2016-07-11T16:48:37.000Z,5046.0,False,5175.0
14407,Harvard University,https://www.youtube.com/watch?v=aLdH_yyTOJ4,aLdH_yyTOJ4,,New York Times Photographer Tyler Hicks presents the 2014 Morris Lecture on Foreign Reporting,Harvard University,2014-12-01T16:19:01.000Z,4140.0,False,1764.0
14408,Harvard University,https://www.youtube.com/watch?v=aLh91sI_Dyo,aLh91sI_Dyo,,Universities and Slavery | 4 of 5 | Slavery and Harvard || Radcliffe Institute,Harvard University,2017-03-15T15:16:13.000Z,4772.0,True,2619.0
14409,Harvard University,https://www.youtube.com/watch?v=aMKTNOQvCgM,aMKTNOQvCgM,,Harvard Food+ Research Symposium: Robert Paarlberg,Harvard University,2015-04-02T18:32:45.000Z,606.0,False,253.0
14410,Harvard University,https://www.youtube.com/watch?v=aOr3rwyy5tk,aOr3rwyy5tk,,Ivy Male Orator Aaron Henricks | Harvard Commencement 2016,Harvard University,2016-05-25T22:36:00.000Z,629.0,False,45888.0
14411,Harvard University,https://www.youtube.com/watch?v=aPIsWEN6Fdw,aPIsWEN6Fdw,,A Public Address by Senator Rand Paul | Institute of Politics,Harvard University,2014-05-02T20:50:09.000Z,2982.0,False,12381.0
14412,Harvard University,https://www.youtube.com/watch?v=aROsl_2JtTI,aROsl_2JtTI,,China Rising | Institute of Politics,Harvard University,2013-04-05T14:49:20.000Z,4529.0,False,69155.0
14413,Harvard University,https://www.youtube.com/watch?v=aSS6787fv5g,aSS6787fv5g,,A Conversation with Barbara Walters | Institute of Politics,Harvard University,2014-10-08T17:48:12.000Z,4462.0,False,1142.0
14414,Harvard University,https://www.youtube.com/watch?v=aU5ZuYw6P7s,aU5ZuYw6P7s,,2011 Harvard Commencement Timelapse,Harvard University,2011-06-16T16:20:16.000Z,121.0,False,744.0
14415,Harvard University,https://www.youtube.com/watch?v=aW_-p1u-gRc,aW_-p1u-gRc,,A Transformational Gift to the Harvard School of Public Health,Harvard University,2014-09-08T17:10:33.000Z,135.0,False,5534.0
14416,Harvard University,https://www.youtube.com/watch?v=aWk5-L6zD4g,aWk5-L6zD4g,,Harvard on the Move,Harvard University,2011-02-03T19:00:00.000Z,3931.0,False,8682.0
14417,Harvard University,https://www.youtube.com/watch?v=aZXz7nBhaSs,aZXz7nBhaSs,,"CS50 2012 / Week 9, continued",Harvard University,2013-03-22T19:19:59.000Z,4465.0,False,1051.0
14418,Harvard University,https://www.youtube.com/watch?v=a_Od42HK6ec,a_Od42HK6ec,,"My Country, My Hopes || Radcliffe Institute",Harvard University,2013-03-04T19:33:57.000Z,4218.0,False,2436.0
14419,Harvard University,https://www.youtube.com/watch?v=aa2l9vTuFZo,aa2l9vTuFZo,,"Algorithms for Big Data (COMPSCI 229r), Lecture 8",Harvard University,2016-07-12T15:36:30.000Z,4922.0,False,1252.0
14420,Harvard University,https://www.youtube.com/watch?v=abTZDRfWvG8,abTZDRfWvG8,,Betty Friedan and the Presidential Commission on the Status of Women | Radcliffe Institute,Harvard University,2013-11-19T16:25:44.000Z,88.0,False,1346.0
14421,Harvard University,https://www.youtube.com/watch?v=ac63n9Bt4ag,ac63n9Bt4ag,,"Undocumented Knowledge: Students, Borders, and the Politics of Sanctuary",Harvard University,2017-09-13T20:45:03.000Z,7027.0,False,1653.0
14422,Harvard University,https://www.youtube.com/watch?v=ac7hlVxqJEs,ac7hlVxqJEs,,Hong Kong in Crisis? The Origins and Implications | Institute of Politics,Harvard University,2014-10-31T15:12:58.000Z,3990.0,False,4297.0
14423,Harvard University,https://www.youtube.com/watch?v=afH1ryZ3FFU,afH1ryZ3FFU,,Religion and Politics: Election 2012 and Beyond | Institute of Politics,Harvard University,2012-12-05T18:37:28.000Z,4092.0,False,623.0
14424,Harvard University,https://www.youtube.com/watch?v=afJCDSrJl3Y,afJCDSrJl3Y,,Leading New Solutions for Global Health | Trevor Mundel | Voices in Leadership,Harvard University,2015-04-17T14:33:20.000Z,3030.0,False,2119.0
14425,Harvard University,https://www.youtube.com/watch?v=afOR4P-HJuw,afOR4P-HJuw,,Diagnostic Challenges in Leishmania & TB & implications for HIV Co-Infection- Steve Reed (IDRI),Harvard University,2014-06-12T15:10:42.000Z,2317.0,False,804.0
14426,Harvard University,https://www.youtube.com/watch?v=agDwv5XV6Ug,agDwv5XV6Ug,,Building trust: an introduction for a debate - W. Michael Hoffman | IECO-RCC,Harvard University,2013-05-22T20:26:51.000Z,371.0,False,327.0
14427,Harvard University,https://www.youtube.com/watch?v=agOSowgbSVY,agOSowgbSVY,,From Queens to Hong Kong: More than Just a Train Ride | Institute of Politics,Harvard University,2013-09-26T16:24:18.000Z,3607.0,False,998.0
14428,Harvard University,https://www.youtube.com/watch?v=agdV1fdV77g,agdV1fdV77g,,The President's Challenge for Social Entrepreneurship Recognizes Four Student Ventures,Harvard University,2012-06-04T18:58:03.000Z,168.0,False,8147.0
14429,Harvard University,https://www.youtube.com/watch?v=ah1VYlwZa6s,ah1VYlwZa6s,,"A Panel Discussion on the PBS series ""Women War and Peace"" - The Institute of Politics",Harvard University,2011-10-21T16:29:11.000Z,5243.0,False,1513.0
14430,Harvard University,https://www.youtube.com/watch?v=aiIKTkGFK7s,aiIKTkGFK7s,,"Viet Thanh Nguyen | History, Identity, Politics, and the Art of Writing || Radcliffe Institute",Harvard University,2018-02-20T20:47:37.000Z,4890.0,True,7595.0
14431,Harvard University,https://www.youtube.com/watch?v=akOZRqvL3Lc,akOZRqvL3Lc,,"Harvard Football: Success on, and off, the field",Harvard University,2015-11-18T21:00:05.000Z,143.0,False,12553.0
14432,Harvard University,https://www.youtube.com/watch?v=al635_MWDRU,al635_MWDRU,,"Libraries, Archives and Museums: A Strategic Conversation: Opening Talk",Harvard University,2012-06-12T17:36:06.000Z,17933.0,False,843.0
14433,Harvard University,https://www.youtube.com/watch?v=allaLgsft58,allaLgsft58,,Conferring of Honorary Degrees | Harvard Commencement 2013,Harvard University,2013-05-30T18:42:10.000Z,1928.0,False,8933.0
14434,Harvard University,https://www.youtube.com/watch?v=anZrIGqFAw4,anZrIGqFAw4,,Harvard President Drew Gilpin Faust Address | Harvard Commencement 2017,Harvard University,2017-05-25T20:39:08.000Z,895.0,True,12307.0
14435,Harvard University,https://www.youtube.com/watch?v=aoG8jGmHYmE,aoG8jGmHYmE,,Bloomberg Harvard City Initiative: Mapping Poverty in Laredo,Harvard University,2018-09-25T20:35:11.000Z,350.0,True,15622.0
14436,Harvard University,https://www.youtube.com/watch?v=apeXVkxn6rY,apeXVkxn6rY,,Harvard Forest Hemlock Hospice Documentary,Harvard University,2018-12-04T20:36:12.000Z,1165.0,False,1849.0
14437,Harvard University,https://www.youtube.com/watch?v=aq18K9VUI1I,aq18K9VUI1I,,Dava J. Newman || Smart Suits to Enable Astronaut Exploration of Mars || Radcliffe Institute,Harvard University,2014-01-14T18:08:34.000Z,4431.0,False,6840.0
14438,Harvard University,https://www.youtube.com/watch?v=arZ7wDMQwaU,arZ7wDMQwaU,,Our collective identity,Harvard University,2017-11-06T20:07:49.000Z,397.0,False,919.0
14439,Harvard University,https://www.youtube.com/watch?v=arujT6JCpUQ,arujT6JCpUQ,,Lesotho: The Pilots,Harvard University,2011-07-18T18:46:00.000Z,236.0,False,338.0
14440,Harvard University,https://www.youtube.com/watch?v=ascj7Ye0kog,ascj7Ye0kog,,Rediscovering Pluto with J. Kelly Beatty | CfA,Harvard University,2015-11-20T18:36:04.000Z,4520.0,False,1413.0
14441,Harvard University,https://www.youtube.com/watch?v=aubLouNXyA0,aubLouNXyA0,,"Algorithms for Big Data (COMPSCI 229r), Lecture 18",Harvard University,2016-07-12T15:45:55.000Z,4994.0,False,915.0
14442,Harvard University,https://www.youtube.com/watch?v=avpTbhoUKtM,avpTbhoUKtM,,Felipe Lara | Meditation and Calligraphy (2014) || Radcliffe Institute,Harvard University,2016-06-02T18:59:03.000Z,204.0,False,435.0
14443,Harvard University,https://www.youtube.com/watch?v=awRXFVQdy6Y,awRXFVQdy6Y,,Sniffing the Air of Alien Earths | CfA,Harvard University,2015-03-10T15:52:28.000Z,3592.0,False,278.0
14444,Harvard University,https://www.youtube.com/watch?v=ayM7BwegXzc,ayM7BwegXzc,,"Native Politics in Broadcast Media and Film | Native Peoples, Native Politics || Radcliffe Institute",Harvard University,2016-05-23T14:58:34.000Z,5243.0,True,1093.0
14445,Harvard University,https://www.youtube.com/watch?v=azSpdF8CGPw,azSpdF8CGPw,,Soft Robotic Exosuit,Harvard University,2014-09-11T13:00:14.000Z,219.0,False,70738.0
14446,Harvard University,https://www.youtube.com/watch?v=b-8D7hxdFu8,b-8D7hxdFu8,,Update on TB Vaccines and Implication for TB/HIV- Stefan Kaufmann (Max Planck Institute),Harvard University,2014-06-12T15:13:23.000Z,2031.0,False,1150.0
14447,Harvard University,https://www.youtube.com/watch?v=b-CAJ_6dmss,b-CAJ_6dmss,,Healthcare Reform: Doctors and Sense,Harvard University,2011-06-14T16:34:34.000Z,9520.0,False,2726.0
14448,Harvard University,https://www.youtube.com/watch?v=b2TOZ384We4,b2TOZ384We4,,"Panel I: Global Struggle - Prosecuted, Banned, Blamed | Nieman Foundation",Harvard University,2010-12-16T23:12:37.000Z,4345.0,False,4724.0
14449,Harvard University,https://www.youtube.com/watch?v=b3sLnUcovSQ,b3sLnUcovSQ,,Songwriting collaboration treats war’s invisible wounds,Harvard University,2019-02-01T21:48:59.000Z,480.0,True,3705.0
14450,Harvard University,https://www.youtube.com/watch?v=b5AEXEso8zA,b5AEXEso8zA,,"Tammy McLeod, Cru Chaplain at Harvard",Harvard University,2013-09-23T17:09:22.000Z,411.0,False,798.0
14451,Harvard University,https://www.youtube.com/watch?v=b789vtgDYhc,b789vtgDYhc,,Alyssa Goodman | The Prediction Project || Radcliffe Institute,Harvard University,2016-10-18T21:11:01.000Z,3041.0,True,1416.0
14452,Harvard University,https://www.youtube.com/watch?v=bBuR47_WwFQ,bBuR47_WwFQ,,Judy Chicago and Jane Gerhard: Art Education and Popular Feminism || Radcliffe Institute,Harvard University,2014-03-10T19:05:27.000Z,4168.0,True,4505.0
14453,Harvard University,https://www.youtube.com/watch?v=bC1WFU4G-WU,bC1WFU4G-WU,,Harvard researchers demonstrate soft robot camouflage system,Harvard University,2012-08-16T18:20:47.000Z,94.0,True,165290.0
14454,Harvard University,https://www.youtube.com/watch?v=bHX71S9lxaI,bHX71S9lxaI,,Revolutionizing Egyptology,Harvard University,2011-10-13T18:31:26.000Z,123.0,False,1434.0
14455,Harvard University,https://www.youtube.com/watch?v=bHz_ApUCx2Y,bHz_ApUCx2Y,,Ask What You Can Do: Inspiring Public Service | Institute of Politics,Harvard University,2012-09-11T15:20:14.000Z,2489.0,False,2324.0
14456,Harvard University,https://www.youtube.com/watch?v=bIaSini2qUY,bIaSini2qUY,,The Influence of Decision Contexts and Role Models on Women's Risk Preference,Harvard University,2015-10-08T20:02:07.000Z,4723.0,False,584.0
14457,Harvard University,https://www.youtube.com/watch?v=bItCztlHkpk,bItCztlHkpk,,David Foster (Harvard Forest) - 2012 Harvard Forest Ecology Symposium,Harvard University,2012-03-27T18:02:29.000Z,1766.0,False,428.0
14458,Harvard University,https://www.youtube.com/watch?v=bKRyCfDBoT8,bKRyCfDBoT8,,"Peter Behrens | Families, Histories, Novels || Radcliffe Institute",Harvard University,2016-02-10T19:12:45.000Z,2831.0,True,1318.0
14459,Harvard University,https://www.youtube.com/watch?v=bL3ocZZBdDU,bL3ocZZBdDU,,The Food Better Symposium,Harvard University,2014-10-16T19:53:21.000Z,5388.0,False,1233.0
14460,Harvard University,https://www.youtube.com/watch?v=bM6nFDjvEns,bM6nFDjvEns,,Lecture 16: Exponential Distribution | Statistics 110,Harvard University,2013-04-29T17:43:07.000Z,1099.0,True,69860.0
14461,Harvard University,https://www.youtube.com/watch?v=bMTsJaPZAT0,bMTsJaPZAT0,,Universal Health Care: Thailand’s Road to Sustainability,Harvard University,2017-09-19T15:24:15.000Z,1961.0,False,2357.0
14462,Harvard University,https://www.youtube.com/watch?v=bOYhjvxreAQ,bOYhjvxreAQ,,HILT 47 Alexander Bick and Trudy Van Houten,Harvard University,2013-04-08T20:58:07.000Z,277.0,False,1428.0
14463,Harvard University,https://www.youtube.com/watch?v=bQ8_UZpbtz8,bQ8_UZpbtz8,,Recent and Likely Future Changes in the Hydrological Cycle || Radcliffe Institute,Harvard University,2012-10-12T19:10:22.000Z,5339.0,False,3948.0
14464,Harvard University,https://www.youtube.com/watch?v=bQrgzYT04OI,bQrgzYT04OI,,Felipe Calderón on Healthcare accessibility | Voices in Leadership,Harvard University,2013-09-30T14:58:53.000Z,77.0,False,544.0
14465,Harvard University,https://www.youtube.com/watch?v=bSX_JCjRJjE,bSX_JCjRJjE,,"The Words To Say It: Teaching, Writing, and Incarceration",Harvard University,2018-06-04T15:05:56.000Z,5667.0,True,2234.0
14466,Harvard University,https://www.youtube.com/watch?v=bSghXBWuFcE,bSghXBWuFcE,,"River Monster: The Epidemiology, Ecology, and Pathobiology of Cholera || Radcliffe Institute",Harvard University,2012-10-31T15:17:21.000Z,3153.0,False,5100.0
14467,Harvard University,https://www.youtube.com/watch?v=bTPGLoi6akY,bTPGLoi6akY,,Beyond Capital: The Climate Crisis as a Challenge to Social Thought | Mahindra Humanities Center,Harvard University,2014-02-13T21:22:40.000Z,6208.0,False,4112.0
14468,Harvard University,https://www.youtube.com/watch?v=bTTTErMtgeA,bTTTErMtgeA,,VERSATORIUM: A Collaborative Translation Intensive with Peter Waterhouse | Woodberry Poetry Room,Harvard University,2014-12-17T14:34:44.000Z,6307.0,False,982.0
14469,Harvard University,https://www.youtube.com/watch?v=bTpA5gMNG7Q,bTpA5gMNG7Q,,"""All Things Considered"" Considered || Radcliffe Institute",Harvard University,2013-03-20T13:15:16.000Z,4560.0,False,3117.0
14470,Harvard University,https://www.youtube.com/watch?v=bUkGS2HolpY,bUkGS2HolpY,,"Is America Really ""Coming Apart""? | Institute of Politics",Harvard University,2014-03-14T19:31:31.000Z,4071.0,False,5508.0
14471,Harvard University,https://www.youtube.com/watch?v=bUs09dhAxuY,bUs09dhAxuY,,"Jeff Banks, InterVarsity Chaplain at Harvard",Harvard University,2018-04-19T15:48:47.000Z,400.0,False,738.0
14472,Harvard University,https://www.youtube.com/watch?v=bVkLqC3p0Og,bVkLqC3p0Og,,What Happens When China Becomes Number One? | Institute of Politics,Harvard University,2015-04-09T19:29:17.000Z,4425.0,False,619127.0
14473,Harvard University,https://www.youtube.com/watch?v=bX0YBo4v8Dk,bX0YBo4v8Dk,,How the study of baseball in the US and Japan can serve as window into cultural interactions,Harvard University,2011-10-21T17:34:53.000Z,1079.0,False,407.0
14474,Harvard University,https://www.youtube.com/watch?v=bZDD6yA6O_c,bZDD6yA6O_c,,Boston Marathon Bombing: One Year Later | Institute of Politics,Harvard University,2014-04-23T15:47:50.000Z,4494.0,False,838.0
14475,Harvard University,https://www.youtube.com/watch?v=bZDnsa8Dkgg,bZDnsa8Dkgg,,Championing Leadership: In Pursuit of Universal Health Coverage | Frank Nyonator of Ghana | Voices,Harvard University,2014-08-07T15:38:39.000Z,3252.0,False,1360.0
14476,Harvard University,https://www.youtube.com/watch?v=bbxd-JtwupE,bbxd-JtwupE,,"Cancer and Diet: The Latest on Processed Meats, Fats and More | The Forum at HSPH",Harvard University,2016-01-19T17:04:06.000Z,3591.0,False,3453.0
14477,Harvard University,https://www.youtube.com/watch?v=bddD5slfMOM,bddD5slfMOM,,It's a Small World,Harvard University,2014-07-29T18:22:16.000Z,222.0,False,17818.0
14478,Harvard University,https://www.youtube.com/watch?v=bdhHrI77Ftg,bdhHrI77Ftg,,Radcliffe Institute 2011 Highlights,Harvard University,2011-12-06T20:26:53.000Z,121.0,False,1425.0
14479,Harvard University,https://www.youtube.com/watch?v=bdwTBesf2zE,bdwTBesf2zE,,Graduate Address: Jon Murad | Harvard Commencement 2013,Harvard University,2013-05-30T18:15:10.000Z,407.0,False,42959.0
14480,Harvard University,https://www.youtube.com/watch?v=bf-2tr8rsxs,bf-2tr8rsxs,,HILT 2016 Conference: How can research advance learning?,Harvard University,2016-12-14T20:37:05.000Z,1692.0,False,775.0
14481,Harvard University,https://www.youtube.com/watch?v=bhIRC_fohtc,bhIRC_fohtc,,"CS50 2012 / Week 4, continued",Harvard University,2013-03-22T19:19:59.000Z,3959.0,False,1481.0
14482,Harvard University,https://www.youtube.com/watch?v=bhPC6Us29eA,bhPC6Us29eA,,Blurring the Boundaries Between the Social and Commercial Sectors,Harvard University,2016-09-30T17:01:24.000Z,4590.0,False,694.0
14483,Harvard University,https://www.youtube.com/watch?v=biPbDl7rRq0,biPbDl7rRq0,,"Pardis Sabeti, ""Evolutionary Forces in Humans and Pathogens""",Harvard University,2016-08-31T15:18:19.000Z,3434.0,False,2474.0
14484,Harvard University,https://www.youtube.com/watch?v=bjSTkXsacQc,bjSTkXsacQc,,An Energy Plan the Earth Can Live With | Daniel M. Kammen || Radcliffe Institute,Harvard University,2019-02-07T21:29:53.000Z,972.0,True,2264.0
14485,Harvard University,https://www.youtube.com/watch?v=bkO4hU1QMJA,bkO4hU1QMJA,,HILT Curriculum Mapping,Harvard University,2018-08-03T17:24:36.000Z,3904.0,True,2116.0
14486,Harvard University,https://www.youtube.com/watch?v=bkyOFkBAMDg,bkyOFkBAMDg,,From the African 6:8 rhythm to the American shuffle,Harvard University,2017-11-06T20:04:38.000Z,130.0,False,4734.0
14487,Harvard University,https://www.youtube.com/watch?v=bm5qn5SF81g,bm5qn5SF81g,,The E-Cigarette Dilemma: A Public Health Perspective,Harvard University,2019-05-10T19:24:17.000Z,3814.0,True,2219.0
14488,Harvard University,https://www.youtube.com/watch?v=bnFq5uv5ZtI,bnFq5uv5ZtI,,Antonio Villaraigosa in Conversation with Ana Navarro | Institute of Politics,Harvard University,2013-10-28T18:00:56.000Z,5196.0,False,3084.0
14489,Harvard University,https://www.youtube.com/watch?v=boCzgKgA5_8,boCzgKgA5_8,,The Poet's Voice: Cathy Park Hong & Amiri Baraka | Woodberry Poetry Room,Harvard University,2013-11-06T15:35:45.000Z,4254.0,False,1578.0
14490,Harvard University,https://www.youtube.com/watch?v=bogYSiFDH5o,bogYSiFDH5o,,HILT Curriculum Mapping: Social Innovation,Harvard University,2018-08-03T16:28:51.000Z,535.0,True,2351.0
14491,Harvard University,https://www.youtube.com/watch?v=bot83OS-Mbc,bot83OS-Mbc,,Sound as identity,Harvard University,2017-11-06T20:03:31.000Z,109.0,False,792.0
14492,Harvard University,https://www.youtube.com/watch?v=bqDkzh9Rkzo,bqDkzh9Rkzo,,Botswana-Harvard Partnership,Harvard University,2011-08-09T18:23:01.000Z,241.0,False,324.0
14493,Harvard University,https://www.youtube.com/watch?v=br0ZYTGuW9M,br0ZYTGuW9M,,Khalil Gibran Muhammad | How Numbers Lie || Radcliffe Institute,Harvard University,2016-03-17T19:20:02.000Z,4788.0,True,5684.0
14494,Harvard University,https://www.youtube.com/watch?v=brB8QaTLQcs,brB8QaTLQcs,,Harvard IT Summit 2016 Afternoon Keynote,Harvard University,2016-06-10T16:35:10.000Z,3033.0,False,2932.0
14495,Harvard University,https://www.youtube.com/watch?v=bw1XoNDkz9M,bw1XoNDkz9M,,Harvard University 2011 Class Day Oration by Laura Jaramillo,Harvard University,2011-06-08T19:15:50.000Z,586.0,False,14628.0
14496,Harvard University,https://www.youtube.com/watch?v=bxYfkEwQjho,bxYfkEwQjho,,"Harvard:  Faces of the Future,  2009",Harvard University,2009-07-13T19:40:26.000Z,544.0,True,33020.0
14497,Harvard University,https://www.youtube.com/watch?v=byWDZqFJlBU,byWDZqFJlBU,,Deaf Republic: A Performance by Ilya Kaminsky,Harvard University,2019-03-07T19:50:30.000Z,3644.0,False,2252.0
14498,Harvard University,https://www.youtube.com/watch?v=c6LWuwKvFTE,c6LWuwKvFTE,,HILT 2017 Conference: How to fail successfully,Harvard University,2018-01-09T21:21:15.000Z,2392.0,True,1955.0
14499,Harvard University,https://www.youtube.com/watch?v=c6MdR6cqMwA,c6MdR6cqMwA,,CS50 / Week 11: Monday,Harvard University,2010-02-25T04:21:24.000Z,3344.0,False,4867.0
14500,Harvard University,https://www.youtube.com/watch?v=c6c9K9vW2fU,c6c9K9vW2fU,,Harvard President visits Africa,Harvard University,2011-04-04T03:45:57.000Z,215.0,False,858.0
14501,Harvard University,https://www.youtube.com/watch?v=c74kuDH6tKQ,c74kuDH6tKQ,,Character Analysis: An Exit Interview by David Levine || Radcliffe Institute,Harvard University,2013-12-19T18:18:47.000Z,157.0,False,3703.0
14502,Harvard University,https://www.youtube.com/watch?v=c7KkXcOYH7A,c7KkXcOYH7A,,Mauricio Pauly | Patrulla Reliquia (2015) || Radcliffe Institute,Harvard University,2015-07-23T16:14:03.000Z,571.0,False,531.0
14503,Harvard University,https://www.youtube.com/watch?v=c7RX8BRiuks,c7RX8BRiuks,,The Presence of the Past - Course Trailer,Harvard University,2012-02-23T18:36:30.000Z,239.0,False,324.0
14504,Harvard University,https://www.youtube.com/watch?v=c8bIaCevKo8,c8bIaCevKo8,,"Algorithms for Big Data (COMPSCI 229r), Lecture 10",Harvard University,2016-07-12T15:38:42.000Z,4727.0,False,1166.0
14505,Harvard University,https://www.youtube.com/watch?v=cBHJ-8Bch4E,cBHJ-8Bch4E,,"William H. Gates III COL '77, LLD '07 Q&A | The Harvard Campaign Launch",Harvard University,2013-09-24T15:48:59.000Z,3287.0,True,981161.0
14506,Harvard University,https://www.youtube.com/watch?v=cEYNvZrEd-U,cEYNvZrEd-U,,Game Changers | 1 of 4 | Who Gets to Play? || Radcliffe Institute,Harvard University,2017-04-26T18:12:24.000Z,5748.0,True,1176.0
14507,Harvard University,https://www.youtube.com/watch?v=cFyabB5mgOc,cFyabB5mgOc,,Why college matters,Harvard University,2014-10-28T22:40:35.000Z,243.0,False,31371.0
14508,Harvard University,https://www.youtube.com/watch?v=cM-e87EMHoI,cM-e87EMHoI,,Audiofuturism | andré m. carrington || Radcliffe Institute,Harvard University,2018-10-23T16:26:38.000Z,2496.0,True,1188.0
14509,Harvard University,https://www.youtube.com/watch?v=cM9fJUntRAQ,cM9fJUntRAQ,,We Are SEAS,Harvard University,2013-10-28T13:00:37.000Z,64.0,False,5165.0
14510,Harvard University,https://www.youtube.com/watch?v=cMtFkfcQqec,cMtFkfcQqec,,Stem Cells: Mending a broken heart?,Harvard University,2009-11-16T14:33:34.000Z,151.0,True,46145.0
14511,Harvard University,https://www.youtube.com/watch?v=cSj3Dy0G1mQ,cSj3Dy0G1mQ,,Impact of Treatment on MDR transmission: Implications for HIV co-infection- Ed Nardell (HMS),Harvard University,2014-06-12T15:12:01.000Z,1557.0,False,469.0
14512,Harvard University,https://www.youtube.com/watch?v=cTElgiAC5GQ,cTElgiAC5GQ,,Archives and Special Collections Class Request Tool | Library Lab,Harvard University,2014-01-23T19:35:38.000Z,152.0,False,2396.0
14513,Harvard University,https://www.youtube.com/watch?v=cTsMmLN-EVY,cTsMmLN-EVY,,"America's Rental Housing Report Release, 12/9/15, Newseum, Washington D.C.",Harvard University,2016-01-06T14:58:14.000Z,7209.0,False,753.0
14514,Harvard University,https://www.youtube.com/watch?v=cU77SES9jI8,cU77SES9jI8,,Moneyball for Government | Institute of Politics,Harvard University,2015-04-02T14:39:05.000Z,4049.0,False,647.0
